county,office,district,party,candidate,votes
Bernalillo,UNITED STATES REPRESENTATIVE,1,DEMOCRATIC PARTY,MARTIN T. HEINRICH,102087
San Juan,UNITED STATES REPRESENTATIVE,1,DEMOCRATIC PARTY,MARTIN T. HEINRICH,4367
Santa Fe,UNITED STATES REPRESENTATIVE,1,DEMOCRATIC PARTY,MARTIN T. HEINRICH,762
Torrance,UNITED STATES REPRESENTATIVE,1,DEMOCRATIC PARTY,MARTIN T. HEINRICH,2162
Valencia,UNITED STATES REPRESENTATIVE,1,DEMOCRATIC PARTY,MARTIN T. HEINRICH,3329
,UNITED STATES REPRESENTATIVE,1,DEMOCRATIC PARTY,MARTIN T. HEINRICH,112707
Bernalillo,UNITED STATES REPRESENTATIVE,1,REPUBLICAN PARTY,JONATHAN L. BARELA,91641
San Juan,UNITED STATES REPRESENTATIVE,1,REPUBLICAN PARTY,JONATHAN L. BARELA,4196
Santa Fe,UNITED STATES REPRESENTATIVE,1,REPUBLICAN PARTY,JONATHAN L. BARELA,1560
Torrance,UNITED STATES REPRESENTATIVE,1,REPUBLICAN PARTY,JONATHAN L. BARELA,3431
Valencia,UNITED STATES REPRESENTATIVE,1,REPUBLICAN PARTY,JONATHAN L. BARELA,3715
,UNITED STATES REPRESENTATIVE,1,REPUBLICAN PARTY,JONATHAN L. BARELA,104543
Bernalillo,UNITED STATES REPRESENTATIVE,2,DEMOCRATIC PARTY,HARRY TEAGUE,568
Catron,UNITED STATES REPRESENTATIVE,2,DEMOCRATIC PARTY,HARRY TEAGUE,533
Chaves,UNITED STATES REPRESENTATIVE,2,DEMOCRATIC PARTY,HARRY TEAGUE,4816
Cibola,UNITED STATES REPRESENTATIVE,2,DEMOCRATIC PARTY,HARRY TEAGUE,3767
De Baca,UNITED STATES REPRESENTATIVE,2,DEMOCRATIC PARTY,HARRY TEAGUE,299
Dona Ana,UNITED STATES REPRESENTATIVE,2,DEMOCRATIC PARTY,HARRY TEAGUE,26749
Eddy,UNITED STATES REPRESENTATIVE,2,DEMOCRATIC PARTY,HARRY TEAGUE,4775
Grant,UNITED STATES REPRESENTATIVE,2,DEMOCRATIC PARTY,HARRY TEAGUE,5750
Guadalupe,UNITED STATES REPRESENTATIVE,2,DEMOCRATIC PARTY,HARRY TEAGUE,1144
Hidalgo,UNITED STATES REPRESENTATIVE,2,DEMOCRATIC PARTY,HARRY TEAGUE,859
Lea,UNITED STATES REPRESENTATIVE,2,DEMOCRATIC PARTY,HARRY TEAGUE,2803
Lincoln,UNITED STATES REPRESENTATIVE,2,DEMOCRATIC PARTY,HARRY TEAGUE,2193
Luna,UNITED STATES REPRESENTATIVE,2,DEMOCRATIC PARTY,HARRY TEAGUE,3070
McKinley,UNITED STATES REPRESENTATIVE,2,DEMOCRATIC PARTY,HARRY TEAGUE,712
Otero,UNITED STATES REPRESENTATIVE,2,DEMOCRATIC PARTY,HARRY TEAGUE,6117
Sierra,UNITED STATES REPRESENTATIVE,2,DEMOCRATIC PARTY,HARRY TEAGUE,1646
Socorro,UNITED STATES REPRESENTATIVE,2,DEMOCRATIC PARTY,HARRY TEAGUE,3090
Valencia,UNITED STATES REPRESENTATIVE,2,DEMOCRATIC PARTY,HARRY TEAGUE,6818
,UNITED STATES REPRESENTATIVE,2,DEMOCRATIC PARTY,HARRY TEAGUE,75709
Bernalillo,UNITED STATES REPRESENTATIVE,2,REPUBLICAN PARTY,STEVE PEARCE,210
Catron,UNITED STATES REPRESENTATIVE,2,REPUBLICAN PARTY,STEVE PEARCE,1321
Chaves,UNITED STATES REPRESENTATIVE,2,REPUBLICAN PARTY,STEVE PEARCE,10958
Cibola,UNITED STATES REPRESENTATIVE,2,REPUBLICAN PARTY,STEVE PEARCE,2672
De Baca,UNITED STATES REPRESENTATIVE,2,REPUBLICAN PARTY,STEVE PEARCE,560
Dona Ana,UNITED STATES REPRESENTATIVE,2,REPUBLICAN PARTY,STEVE PEARCE,20370
Eddy,UNITED STATES REPRESENTATIVE,2,REPUBLICAN PARTY,STEVE PEARCE,9714
Grant,UNITED STATES REPRESENTATIVE,2,REPUBLICAN PARTY,STEVE PEARCE,4590
Guadalupe,UNITED STATES REPRESENTATIVE,2,REPUBLICAN PARTY,STEVE PEARCE,696
Hidalgo,UNITED STATES REPRESENTATIVE,2,REPUBLICAN PARTY,STEVE PEARCE,842
Lea,UNITED STATES REPRESENTATIVE,2,REPUBLICAN PARTY,STEVE PEARCE,10181
Lincoln,UNITED STATES REPRESENTATIVE,2,REPUBLICAN PARTY,STEVE PEARCE,5216
Luna,UNITED STATES REPRESENTATIVE,2,REPUBLICAN PARTY,STEVE PEARCE,2946
McKinley,UNITED STATES REPRESENTATIVE,2,REPUBLICAN PARTY,STEVE PEARCE,456
Otero,UNITED STATES REPRESENTATIVE,2,REPUBLICAN PARTY,STEVE PEARCE,9590
Sierra,UNITED STATES REPRESENTATIVE,2,REPUBLICAN PARTY,STEVE PEARCE,2642
Socorro,UNITED STATES REPRESENTATIVE,2,REPUBLICAN PARTY,STEVE PEARCE,3065
Valencia,UNITED STATES REPRESENTATIVE,2,REPUBLICAN PARTY,STEVE PEARCE,8024
